CharPathIndex,Path,K2001 Merkmalsnummer,K2006 Dokumentationspflicht,K2021 Berechnungsvorschrift,K2022 Anzahl Nachkommastellen,K2100 Sollwert,K2101 Nennmaß,K2110 Unterer Toleranz,K2111 Oberer Toleranz,K2120 Art der Grenze unten,K2342 Messmodul,K2343 Messpunktrolle,K2540 X-Richtung,K2541 Y-Richtung,K2542 Z-Richtung,K2543 X-Position,K2544 Y-Position,K2545 Z-Position,K2570 Kategorie,K2571 Funktionsbereich,K2580 PBMS-Punkt,K2581 Inline-Punkt,K2582 Symmetrisch,K2583 Manuelle Toleranzeingabe,K12004 Merkmalsart,K12010 Merkmalstyp,K12360 Messpunktverknüpfung,K12361 Verknüpfungstyp,K13001 Text 1,K13002 Text 2,K13003 Text 3,K13010 Messprogramm,K13011 Schnittebene,K13012 FMK-Kennung,K13013 Toleranzkette,K13014 Messprinzip
"3","/AU583/Inline/SGR Aufbau 3/NLDAB0009_O_BA",,"0",,,,,,,"","Bereich_DachAusschnitt","7","0.0757102","-0.1795546","0.9808303","1949.686","-538.534","1042.002","3","0","0","0","1","0","0","Point","NLDAB0009_O_BA","0","Formpunkt 1",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAB0009_O_BA/NLDAB0009_O_BA.Z",,"1",,,"1042.002","0","-1","1","","Bereich_DachAusschnitt","7","0.0757102","-0.1795546","0.9808303","1949.686","-538.534","1042.002","3","0","0","0","1","1","0",,"NLDAB0009_O_BA","0","Formpunkt 1",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAB0010_V_BA",,"0",,,,,,,"","Bereich_DachAusschnitt","8","-0.9979978","0.0308059","0.0552379","1944.618","-537.543","1037.631","3","0","0","0","1","0","0","Point","NLDAB0009_O_BA","0","Formpunkt 2",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAB0010_V_BA/NLDAB0010_V_BA.X",,"1",,,"1944.618","0","-1","1","","Bereich_DachAusschnitt","8","-0.9979978","0.0308059","0.0552379","1944.618","-537.543","1037.631","3","0","0","0","1","0","0",,"NLDAB0009_O_BA","0","Formpunkt 2",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAB0009_O_BA",,"0",,,,,,,"","Bereich_DachAusschnitt","7","0.0757102","0.1795546","0.9808303","1949.686","538.534","1042.002","3","0","0","0","1","0","0","Point","NRDAB0009_O_BA","0","Formpunkt 1",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAB0009_O_BA/NRDAB0009_O_BA.Z",,"1",,,"1042.002","0","-1","1","","Bereich_DachAusschnitt","7","0.0757102","0.1795546","0.9808303","1949.686","538.534","1042.002","3","0","0","0","1","0","0",,"NRDAB0009_O_BA","0","Formpunkt 1",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAB0010_V_BA",,"0",,,,,,,"","Bereich_DachAusschnitt","8","-0.9979978","-0.0308059","0.0552379","1944.618","537.543","1037.631","3","0","0","0","1","0","0","Point","NRDAB0009_O_BA","0","Formpunkt 2",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAB0010_V_BA/NRDAB0010_V_BA.X",,"1",,,"1944.618","0","-1","1","","Bereich_DachAusschnitt","8","-0.9979978","-0.0308059","0.0552379","1944.618","537.543","1037.631","3","0","0","0","1","0","0",,"NRDAB0009_O_BA","0","Formpunkt 2",,,"DAB_A3_M8540AU583","ELDAB0005_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0013_O_BA",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","7","-0.2901793","-0.1707389","0.9416178","995.834","-554.037","980.859","3","0","0","0","1","0","0","Point","NLDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0013_O_BA/NLDAA0013_O_BA.X",,"1",,,"995.834","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2901793","-0.1707389","0.9416178","995.834","-554.037","980.859","3","0","0","0","1","0","0",,"NLDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0013_O_BA/NLDAA0013_O_BA.Z",,"1",,,"980.859","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2901793","-0.1707389","0.9416178","995.834","-554.037","980.859","3","0","0","0","1","1","0",,"NLDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0013_O_BA/NLDAA0013_O_BA.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2901793","-0.1707389","0.9416178","995.834","-554.037","980.859","3","0","0","0","1","0","0",,"NLDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0014_V_BA",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","8","-0.9150299","-0.21894","-0.3387999","993.149","-554.242","975.349","3","0","0","0","1","0","0","Point","NLDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0014_V_BA/NLDAA0014_V_BA.X",,"1",,,"993.149","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","-0.21894","-0.3387999","993.149","-554.242","975.349","3","0","0","0","1","0","0",,"NLDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0014_V_BA/NLDAA0014_V_BA.Y",,"0",,,"-554.242","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","-0.21894","-0.3387999","993.149","-554.242","975.349","3","0","0","0","1","0","0",,"NLDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0014_V_BA/NLDAA0014_V_BA.Z",,"1",,,"975.349","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","-0.21894","-0.3387999","993.149","-554.242","975.349","3","0","0","0","1","0","0",,"NLDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0014_V_BA/NLDAA0014_V_BA.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","-0.21894","-0.3387999","993.149","-554.242","975.349","3","0","0","0","1","0","0",,"NLDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0017_O_BA",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","7","-0.2959277","0","0.9552103","934.547","0","1002.494","3","0","0","1","0","0","0","Point","NLDAA0017_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0017_O_BA/NLDAA0017_O_BA.X",,"1",,,"934.547","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2959277","0","0.9552103","934.547","0","1002.494","3","0","0","1","0","0","0",,"NLDAA0017_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0017_O_BA/NLDAA0017_O_BA.Y",,"0",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2959277","0","0.9552103","934.547","0","1002.494","3","0","0","1","0","0","0",,"NLDAA0017_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0017_O_BA/NLDAA0017_O_BA.Z",,"1",,,"1002.494","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2959277","0","0.9552103","934.547","0","1002.494","3","0","0","1","0","1","0",,"NLDAA0017_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0017_O_BA/NLDAA0017_O_BA.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2959277","0","0.9552103","934.547","0","1002.494","3","0","0","1","0","0","0",,"NLDAA0017_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0018_V_BA",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","8","-0.9527602","0","-0.3037234","931.709","0","997.047","3","0","0","0","0","0","0","Point","NLDAA0017_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0018_V_BA/NLDAA0018_V_BA.X",,"1",,,"931.709","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9527602","0","-0.3037234","931.709","0","997.047","3","0","0","0","0","1","0",,"NLDAA0017_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0018_V_BA/NLDAA0018_V_BA.Y",,"0",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9527602","0","-0.3037234","931.709","0","997.047","3","0","0","0","0","0","0",,"NLDAA0017_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0018_V_BA/NLDAA0018_V_BA.Z",,"1",,,"997.047","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9527602","0","-0.3037234","931.709","0","997.047","3","0","0","0","0","0","0",,"NLDAA0017_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0018_V_BA/NLDAA0018_V_BA.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9527602","0","-0.3037234","931.709","0","997.047","3","0","0","0","0","0","0",,"NLDAA0017_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","Plane.6",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0020_V_BK",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","4","-0.9239881","0","-0.3824211","913.693","0","981.032","3","0","0","1","0","0","0","Point","NLDAA0019_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0009_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0020_V_BK/NLDAA0020_V_BK.X",,"0",,,"913.693","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.9239881","0","-0.3824211","913.693","0","981.032","3","0","0","1","0","0","0",,"NLDAA0019_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0009_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0020_V_BK/NLDAA0020_V_BK.Y",,"0",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.9239881","0","-0.3824211","913.693","0","981.032","3","0","0","1","0","0","0",,"NLDAA0019_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0009_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0020_V_BK/NLDAA0020_V_BK.Z",,"0",,,"981.032","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.9239881","0","-0.3824211","913.693","0","981.032","3","0","0","1","0","0","0",,"NLDAA0019_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0009_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0020_V_BK/NLDAA0020_V_BK.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.9239881","0","-0.3824211","913.693","0","981.032","3","0","0","1","0","0","0",,"NLDAA0019_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0009_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0024_V_BK",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","4","-0.8910014","-0.2056976","-0.404728","974.948","-557.573","958.097","3","0","0","1","1","0","0","Point","NLDAA0023_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0010_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0024_V_BK/NLDAA0024_V_BK.X",,"0",,,"974.948","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.8910014","-0.2056976","-0.404728","974.948","-557.573","958.097","3","0","0","1","1","0","0",,"NLDAA0023_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0010_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0024_V_BK/NLDAA0024_V_BK.Y",,"0",,,"-557.573","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.8910014","-0.2056976","-0.404728","974.948","-557.573","958.097","3","0","0","1","1","0","0",,"NLDAA0023_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0010_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0024_V_BK/NLDAA0024_V_BK.Z",,"0",,,"958.097","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.8910014","-0.2056976","-0.404728","974.948","-557.573","958.097","3","0","0","1","1","0","0",,"NLDAA0023_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0010_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLDAA0024_V_BK/NLDAA0024_V_BK.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.8910014","-0.2056976","-0.404728","974.948","-557.573","958.097","3","0","0","1","1","0","0",,"NLDAA0023_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0010_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0013_O_BA",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","7","-0.2901793","0.1707389","0.9416178","995.834","554.037","980.859","3","0","0","0","1","0","0","Point","NRDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0013_O_BA/NRDAA0013_O_BA.X",,"1",,,"995.834","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2901793","0.1707389","0.9416178","995.834","554.037","980.859","3","0","0","0","1","0","0",,"NRDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0013_O_BA/NRDAA0013_O_BA.Z",,"1",,,"980.859","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2901793","0.1707389","0.9416178","995.834","554.037","980.859","3","0","0","0","1","1","0",,"NRDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0013_O_BA/NRDAA0013_O_BA.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","7","-0.2901793","0.1707389","0.9416178","995.834","554.037","980.859","3","0","0","0","1","0","0",,"NRDAA0013_O_BA","0","Formpunkt 1",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0014_V_BA",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","8","-0.9150299","0.21894","-0.3387999","993.149","554.242","975.349","3","0","0","0","1","0","0","Point","NRDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0014_V_BA/NRDAA0014_V_BA.X",,"1",,,"993.149","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","0.21894","-0.3387999","993.149","554.242","975.349","3","0","0","0","1","0","0",,"NRDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0014_V_BA/NRDAA0014_V_BA.Y",,"0",,,"554.242","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","0.21894","-0.3387999","993.149","554.242","975.349","3","0","0","0","1","0","0",,"NRDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0014_V_BA/NRDAA0014_V_BA.Z",,"1",,,"975.349","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","0.21894","-0.3387999","993.149","554.242","975.349","3","0","0","0","1","0","0",,"NRDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0014_V_BA/NRDAA0014_V_BA.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","8","-0.9150299","0.21894","-0.3387999","993.149","554.242","975.349","3","0","0","0","1","0","0",,"NRDAA0013_O_BA","0","Formpunkt 2",,,"DAA_A3_M7240AU583 DAA_FI_M9330AU583","ELDAA0010_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0024_V_BK",,"0",,,,,,,"","Bereich_Frontscheibe_Dach","4","-0.8910014","0.2056976","-0.404728","974.948","557.573","958.097","3","0","0","1","1","0","0","Point","NRDAA0023_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0010_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NRDAA0024_V_BK/NRDAA0024_V_BK.N",,"1",,,"0","0","-1","1","","Bereich_Frontscheibe_Dach","4","-0.8910014","0.2056976","-0.404728","974.948","557.573","958.097","3","0","0","1","1","0","0",,"NRDAA0023_O_BK","0","Beschnittpunkt",,,"DAA_A3_M7240AU583","ELDAA0010_____",,,"14"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0184_O_BA",,"0",,,,,,,"","Bereich_Seite_FS","7","-0.2446667","-0.4326815","0.8677124","971.786","-629.969","959.405","3","0","0","0","1","0","0","Point","NLSWA0184_O_BA","0","Formpunkt 1",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0184_O_BA/NLSWA0184_O_BA.X",,"0",,,"971.786","0","-1","1","","Bereich_Seite_FS","7","-0.2446667","-0.4326815","0.8677124","971.786","-629.969","959.405","3","0","0","0","1","0","0",,"NLSWA0184_O_BA","0","Formpunkt 1",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0184_O_BA/NLSWA0184_O_BA.Y",,"1",,,"-629.969","0","-1","1","","Bereich_Seite_FS","7","-0.2446667","-0.4326815","0.8677124","971.786","-629.969","959.405","3","0","0","0","1","0","0",,"NLSWA0184_O_BA","0","Formpunkt 1",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0184_O_BA/NLSWA0184_O_BA.Z",,"1",,,"959.405","0","-1","1","","Bereich_Seite_FS","7","-0.2446667","-0.4326815","0.8677124","971.786","-629.969","959.405","3","0","0","0","1","1","0",,"NLSWA0184_O_BA","0","Formpunkt 1",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0184_O_BA/NLSWA0184_O_BA.N",,"1",,,"0","0","-1","1","","Bereich_Seite_FS","7","-0.2446667","-0.4326815","0.8677124","971.786","-629.969","959.405","3","0","0","0","1","0","0",,"NLSWA0184_O_BA","0","Formpunkt 1",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0185_R_BA",,"0",,,,,,,"","Bereich_Seite_FS","8","-0.33193","0.8209098","0.4646821","971.39","-624.008","957.441","3","0","0","0","1","0","0","Point","NLSWA0184_O_BA","0","Formpunkt 2",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0185_R_BA/NLSWA0185_R_BA.X",,"1",,,"971.39","0","-1","1","","Bereich_Seite_FS","8","-0.33193","0.8209098","0.4646821","971.39","-624.008","957.441","3","0","0","0","1","0","0",,"NLSWA0184_O_BA","0","Formpunkt 2",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0185_R_BA/NLSWA0185_R_BA.Y",,"1",,,"-624.008","0","-1","1","","Bereich_Seite_FS","8","-0.33193","0.8209098","0.4646821","971.39","-624.008","957.441","3","0","0","0","1","0","0",,"NLSWA0184_O_BA","0","Formpunkt 2",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0185_R_BA/NLSWA0185_R_BA.Z",,"1",,,"957.441","0","-1","1","","Bereich_Seite_FS","8","-0.33193","0.8209098","0.4646821","971.39","-624.008","957.441","3","0","0","0","1","0","0",,"NLSWA0184_O_BA","0","Formpunkt 2",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0185_R_BA/NLSWA0185_R_BA.N",,"1",,,"0","0","-1","1","","Bereich_Seite_FS","8","-0.33193","0.8209098","0.4646821","971.39","-624.008","957.441","3","0","0","0","1","0","0",,"NLSWA0184_O_BA","0","Formpunkt 2",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0196_O_BA",,"0",,,,,,,"","Bereich_Seite_FS","7","-0.2592111","-0.6815835","0.6842904","436.289","-746.887","685.624","3","0","0","0","1","0","0","Point","NLSWA0196_O_BA","0","Formpunkt 1",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0196_O_BA/NLSWA0196_O_BA.X",,"1",,,"436.289","0","-1","1","","Bereich_Seite_FS","7","-0.2592111","-0.6815835","0.6842904","436.289","-746.887","685.624","3","0","0","0","1","0","0",,"NLSWA0196_O_BA","0","Formpunkt 1",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0196_O_BA/NLSWA0196_O_BA.Y",,"1",,,"-746.887","0","-1","1","","Bereich_Seite_FS","7","-0.2592111","-0.6815835","0.6842904","436.289","-746.887","685.624","3","0","0","0","1","0","0",,"NLSWA0196_O_BA","0","Formpunkt 1",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0196_O_BA/NLSWA0196_O_BA.Z",,"1",,,"685.624","0","-1","1","","Bereich_Seite_FS","7","-0.2592111","-0.6815835","0.6842904","436.289","-746.887","685.624","3","0","0","0","1","1","0",,"NLSWA0196_O_BA","0","Formpunkt 1",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0196_O_BA/NLSWA0196_O_BA.N",,"1",,,"0","0","-1","1","","Bereich_Seite_FS","7","-0.2592111","-0.6815835","0.6842904","436.289","-746.887","685.624","3","0","0","0","1","0","0",,"NLSWA0196_O_BA","0","Formpunkt 1",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0197_R_BA",,"0",,,,,,,"","Bereich_Seite_FS","8","-0.4315615","0.8017071","0.4135461","435.682","-741.054","684.565","3","0","0","1","1","0","0","Point","NLSWA0196_O_BA","0","Formpunkt 2",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0197_R_BA/NLSWA0197_R_BA.X",,"1",,,"435.682","0","-1","1","","Bereich_Seite_FS","8","-0.4315615","0.8017071","0.4135461","435.682","-741.054","684.565","3","0","0","1","1","0","0",,"NLSWA0196_O_BA","0","Formpunkt 2",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0197_R_BA/NLSWA0197_R_BA.Y",,"1",,,"-741.054","0","-1","1","","Bereich_Seite_FS","8","-0.4315615","0.8017071","0.4135461","435.682","-741.054","684.565","3","0","0","1","1","1","0",,"NLSWA0196_O_BA","0","Formpunkt 2",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0197_R_BA/NLSWA0197_R_BA.Z",,"1",,,"684.565","0","-1","1","","Bereich_Seite_FS","8","-0.4315615","0.8017071","0.4135461","435.682","-741.054","684.565","3","0","0","1","1","0","0",,"NLSWA0196_O_BA","0","Formpunkt 2",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0197_R_BA/NLSWA0197_R_BA.N",,"1",,,"0","0","-1","1","","Bereich_Seite_FS","8","-0.4315615","0.8017071","0.4135461","435.682","-741.054","684.565","3","0","0","1","1","0","0",,"NLSWA0196_O_BA","0","Formpunkt 2",,,"SWA_A3_M7310AU583 SWA_SA_M5930AU583","ELXXA0044_____D",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0184_O_BA",,"0",,,,,,,"","Bereich_Seite_FS","7","-0.2446667","0.4326815","0.8677124","971.786","629.969","959.405","3","0","0","0","1","0","0","Point","NRSWA0184_O_BA","0","Formpunkt 1",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0184_O_BA/NRSWA0184_O_BA.X",,"0",,,"971.786","0","-1","1","","Bereich_Seite_FS","7","-0.2446667","0.4326815","0.8677124","971.786","629.969","959.405","3","0","0","0","1","0","0",,"NRSWA0184_O_BA","0","Formpunkt 1",,,"SWA_A3_M8540AU583","ELXXA0116_____",,,"4"
